Fecha|Hora|Seccion|Titulo|Descripcion|Autor|link|hora_extraida|transformacion_datetime
29/07/2024|21:34|Venezuela|"Manifestantes derriban estatuas de Hugo Chávez tras reelección de Maduro en Venezuela | VIDEOS"|“Fueron a atacar al comandante Chávez, al comandante presidente, el mejor presidente que ha tenido Venezuela en 150 años”, deploró Maduro.|Agencia AFP|/mundo/venezuela/elecciones-venezuela-2024-manifestantes-derriban-dos-estatuas-de-hugo-chavez-tras-reeleccion-de-nicolas-maduro-edmundo-gonzalez-urrutia-maria-corina-machado-pud-cne-la-guaira-mariara-carabobo-ultimas-noticia/|21|2024-07-30 00:16:03.069087
29/07/2024|21:33|Por qué|¿Por qué el próximo 6 de agosto es feriado?|¿Cuál es la razón detrás de esta pausa en las actividades habituales este 6 de agosto? Descubre el motivo en la siguiente nota que elaboramos a c...|Redacción EC|/respuestas/por-que/el-proximo-6-de-agosto-es-feriado-cual-es-la-razon-tdpe-noticia/|21|2024-07-30 00:16:03.069087
29/07/2024|21:32|Cual|3 obras que harán que Miraflores siga creciendo en el sector turismo|¿Cuáles son estos proyectos que se desarrollarán en Miraflores? Descubre los detalles en la siguiente nota que presentamos a continuación.|Redacción EC|/respuestas/cual/tres-obras-que-haran-que-miraflores-siga-creciendo-en-el-sector-turismo-tdpe-noticia/|21|2024-07-30 00:16:03.069087
29/07/2024|21:19|Vida social|Horóscopo de hoy, 29 de julio 2024: Lee aquí las predicciones más exactasa para cada signo|Conoce qué te deparan las estrellas en el amor, dinero y trabajo para hoy, lunes 29 de julio del 2024. Descúbrelo con el horóscopo del suplemento...|Redacción EC|/luces/vida-social/horoscopo-de-hoy-29-de-julio-2024-revisa-las-predicciones-mas-precisas-para-tu-signo-zodiacal-noticia/|21|2024-07-30 00:16:03.069087
29/07/2024|21:15|Cual|El otro “Machu Picchu” del Perú: mira la ciudadela a la que solo llegas caminando y en 3 días|Hay un lugar en Perú, ubicado también en Cusco, que es denominado el otro Machu Picchu. En esta nota te contamos mucho más|Redacción EC|/respuestas/cual/hay-otro-machu-picchu-en-el-peru-y-no-lo-sabiamos-mira-la-ciudadela-a-la-que-solo-llegas-caminando-y-en-3-dias-tdpe-noticia/|21|2024-07-30 00:16:03.069087
29/07/2024|21:13|Cual|¿Cuál es la vitamina que debes consumir para tener un cerebro saludable?|Esta sustancia influye positivamente en distintos aspectos de la función cerebral. |Redacción EC|/respuestas/cual/esta-es-la-vitamina-que-debes-consumir-para-tener-un-cerebro-saludable-tdpe-noticia/|21|2024-07-30 00:16:03.069087
29/07/2024|21:11|Polideportivo|Alonso Correa EN VIVO - Surf Juegos Olímpicos 2024: enfrenta al japonés Reo Inaba por el pase a semis|Nuestro representante se impuso al  sudafricano Jordy Smith en la tercera ronda (octavos de final) del surf masculino de París 2024. Ahora va por...|Redacción EC|/deporte-total/polideportivo/alonso-correa-en-vivo-hoy-surf-juegos-olimpicos-paris-2024-por-atv-claro-sports-youtube-a-que-hora-y-donde-ver-link-tv-online-gratis-video-noticia/|21|2024-07-30 00:16:03.069087
29/07/2024|21:11|Cual|Esta menestra está llena de fibra, proteínas y ayuda tener tus huesos más fuertes|¿Cuál es esta sorprendente menestra llena de fibra y proteínas? Entérate de todo en la siguiente nota que presentamos a continuación.|Redacción EC|/respuestas/cual/la-menestra-que-esta-llena-de-fibra-proteinas-y-ayuda-tener-tus-huesos-mas-fuertes-garbanzos-tdpe-noticia/|21|2024-07-30 00:16:03.069087
29/07/2024|21:03|Mercados|Precio del dólar en Perú: consulta la cotización en compra y venta del martes 30 de julio|Consulta la cotización en compra y venta de la moneda estadounidense en el país de este martes 30 de julio.|Redacción EC|/economia/mercados/precio-del-dolar-hoy-en-peru-2024-a-cuanto-esta-el-dolar-este-martes-30-de-julio-tipo-de-cambio-segun-bcrp-tasa-cotizacion-compra-y-venta-segun-bcr-dolares-a-soles-sbs-ocona-lbposting-noticia/|21|2024-07-30 00:16:03.069087
29/07/2024|20:57|Actualidad|Canciller peruano: “(Edmundo) González es el presidente electo legítimo de Venezuela”|En entrevista con la cadena CNN en Español, Javier González-Olaechea remarcó que el Gobierno del Perú no reconoce al régimen de Nicolás Maduro tr...|Redacción EC|/politica/actualidad/canciller-peruano-edmundo-gonzalez-es-el-presidente-electo-legitimo-de-venezuela-nicolas-maduro-javier-gonzalez-olaechea-chavismo-elecciones-fraude-ultimas-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:55|Venezuela|Maduro le dice al asesor de Lula que entregará actas en los “próximos días”, según prensa|Según la versión periodística, Maduro también le dijo al asesor de Lula que su Gobierno corría el riesgo de un “golpe por parte de la extrema der...|Agencia EFE|/mundo/venezuela/elecciones-venezuela-2024-nicolas-maduro-le-dice-al-asesor-de-lula-da-silva-que-entregara-actas-en-los-proximos-dias-segun-prensa-celso-amorim-brasil-edmundo-gonzalez-urrutia-pud-cne-maria-corina-machado-ultimas-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:54|Cual|Estas son 5 tradiciones peruanas que se realizan en Fiestas Patrias|Durante las Fiestas Patrias diversas familias peruanas conservan tradiciones que honran a la nación.|Redacción EC|/respuestas/cual/las-5-tradiciones-peruanas-que-se-realizan-por-fiestas-patrias-en-el-peru-tdpe-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:44|Por qué|Día Mundial del Tigre: Historia, origen y desde cuándo se celebra el 29 de julio|La especie animal felina más grande e imponente del mundo conforma una efemérides personalizada a nivel internacional y creada para evitar su ext...|Redacción EC|/respuestas/por-que/dia-mundial-del-tigre-2024-cual-es-su-origen-y-por-que-se-celebra-cada-29-de-julio-efemerides-tdpe-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:44|Gobierno|Dina Boluarte ofrece el mensaje a la Nación más largo del siglo XXI y sin autocrítica|En su mensaje a la nación, de cinco horas, la presidenta dijo que, en su mandato, se está “dejando atrás la inestabilidad política que tuvo un co...|Sebastian Ortiz Martínez|/politica/gobierno/dina-boluarte-ofrece-el-discurso-mas-largo-de-los-ultimos-20-anos-y-sin-autocritica-mensaje-a-la-nacion-de-dina-boluarte-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:43|Qué|¿Qué se celebra el 29 de julio en el Perú?|Tras la culminación del primer semestre anual, el país hoy gobernado por Dina Boluarte festeja  203 años de independencia con una serie de activi...|Redacción EC|/respuestas/que/que-se-celebra-el-29-de-julio-en-el-peru-dia-accion-de-gracias-tdpe-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:40|Polideportivo|Alonso Correa clasificó en surf y aseguró diploma olímpico para Perú|El tablista peruano venció al sudafricano Jordy Smith y se metió en cuartos de final del surf masculino de los Juegos Olímpicos. Conoce cuándo co...|Redacción EC|/deporte-total/polideportivo/alonso-correa-en-cuartos-de-final-de-surf-juegos-olimpicos-paris-2024-cuando-a-que-hora-y-donde-ver-video-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:39|Historias|Ayacucho: una ruta llena de arte, cultura e historia por la región donde se selló la independencia del Perú |Pocos lugares han sido testigos de los acontecimientos que definieron la historia de nuestro país. Este es un recorrido por sus paisajes, cultura...|Jorge Chávez Noriega|/somos/historias/ayacucho-un-recorrido-lleno-de-arte-cultura-e-historia-por-la-region-donde-se-sello-la-independencia-del-peru-fiestas-patrias-28-de-julio-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|ECData|Cifra récord: ¿Cuánto presupuesto tendría el nuevo ministerio de Infraestructura anunciado por Dina Boluarte?|La nueva entidad anunciada durante el mensaje presidencial tendría un pliego conformado por 17 unidades ejecutoras y programas de inversión ya pr...|Jorge Falen|/ecdata/fiestas-patrias-cifra-record-cuanto-presupuesto-tendria-el-nuevo-ministerio-de-infraestructura-anunciado-por-dina-boluarte-28-de-julio-fiestas-patrias-mensaje-a-la-nacion-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Archivo El Comercio|Avenida Larco en Miraflores: de calle modesta a vía emblemática de Lima, inaugurada un 30 de julio |Hace 83 años, Lima crecía a pasos agigantados. La ciudad ya no era la capital que solo ocupaba el Centro Histórico, se proyectaba hacia el sur y ...|Carlos Batalla|/archivo-elcomercio/avenida-larco-en-miraflores-de-calle-modesta-a-via-emblematica-de-lima-inaugurada-un-30-de-julio-balneario-del-sur-inauguracion-avenida-jose-a-larco-manuel-prado-decada-de-1940-nnsp-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Archivo El Comercio|Los goles de la comedia: El día que Chuiman, Carbajal, Gámez y Alfaro se juntaron en una cancha|«Espérate, oye…muchísimo antes de esa vaina, Chuiman ya era Chuiman, una de las principales estrellas de Risas y Salsa en Panamericana». No sabía...|Lulú Beltrán|/archivo-elcomercio/adolfo-chuiman-leonidas-carbajal-ronco-gamez-elmer-alfaro-los-goles-de-la-comedia-comediantes-jugando-futbol-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Videojuegos|Fiestas Patrias: cuatro videojuegos ‘Made in Perú’ para celebrar la industria nacional|La creciente industria de los desarrolladores de videojuegos en el país ha dado origen a una ola de juegos de excelente calidad que valen la pena...|Juan Luis  Del Campo|/tecnologia/videojuegos/fiestas-patrias-cuatro-videojuegos-made-in-peru-para-celebrar-la-industria-nacional-tunche-arrog-rhythm-doctor-imp-of-the-sun-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Día 1|De ‘baby boomers’ a ‘millennials’: El alto patrimonio comienza a pasar de manos en la región, ¿qué necesidades demandan?|Las nuevas necesidades de personas de alto patrimonio, en opinión de los ejecutivos consultados para este informe, han configurado un nuevo momen...|Israel Lozano Girón|/economia/dia-1/sura-bbva-credicorp-de-baby-boomers-a-millennials-el-alto-patrimonio-comienza-a-pasar-de-manos-que-necesidades-demandan-wealth-management-gestion-de-patrimonios-ejecutivos-saf-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Fútbol peruano|Una decisión que ya pensaba antes del clásico: la historia detrás del despido de Restrepo y qué se sabe del futuro de Bruno Marioni|El entrenador colombiano puso su cargo a disposición apenas culminó el clásico ante Universitario de Deportes y, a la par, la continuidad de Brun...|Fernanda Huapaya|/deporte-total/futbol-peruano/alianza-lima-la-historia-detras-del-despido-de-alejandro-restrepo-y-que-se-sabe-del-futuro-de-bruno-marioni-una-decision-que-ya-pensaba-antes-del-clasico-cristian-diaz-liga-1-2024-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Fútbol peruano|Cristian Díaz: “Firmé la propuesta de Alianza, el contrato es por un año y voy con la obligación de aguarle la fiesta a Universitario”|El técnico argentino conversó en exclusiva con El Comercio y afirmó haber firmado un contrato con Alianza Lima, pese a que el club íntimo aún no ...|Jean Pierre  Maraví Coppa|/deporte-total/futbol-peruano/cristian-diaz-a-alianza-lima-firme-la-propuesta-el-contrato-es-por-un-ano-y-voy-con-la-obligacion-de-aguarle-la-fiesta-a-universitario-bruno-marioni-liga-1-2024-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Polideportivo|Inyogo Sports: “Kimberly García tiene un valor comparable al de un destacado futbolista de la selección en campañas publicitarias”|Inyogo Sports ha gestionado la parte comercial de Kimberly García durante siete años. Su director, David Ruiz, revela en exclusiva a El Comercio ...|Franz Tamayo Medina|/deporte-total/polideportivo/kimberly-garcia-tiene-un-valor-comparable-al-de-un-destacado-futbolista-de-la-seleccion-peruana-en-campanas-publicitarias-entrevista-a-david-ruiz-director-de-inyogo-sport-atletismo-juegos-olimpicos-paris-2024-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Automotriz|Volvo: “Un cliente que se sube a un auto eléctrico, difícilmente quiere volver a uno de gasolina”|Volvo busca que su portafolio sea 100% eléctrico para el 2030 y para ello acaban de presentar el EX30, un modelo con el que buscan revolucionar e...|Melvyn Arce Ruiz|/ruedas-tuercas/automotriz/volvo-presenta-el-ex30-en-el-mercado-peruano-y-esta-es-su-estrategia-para-lograr-el-100-de-electrificacion-en-la-region-automoviles-autos-sector-automotriz-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Listas y Ránkings|Un brindis por lo nuestro: 5 cocteles con pisco para celebrar las Fiestas Patrias |Desde un cóctel de algarrobina que no lo parece hasta un calientito con toques especiales. Toma nota de las opciones perfectas que incluimos en e...|Pierina Denegri Davies|/provecho/listas-y-rankings/un-brindis-por-lo-nuestro-5-cocteles-con-pisco-para-celebrar-las-fiestas-patrias-peru-cocteleria-bares-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Economía|Mensaje a la Nación: Las reacciones de las cámaras de comercio regional a los anuncios de Boluarte|El presidente de Perucámaras y las autoridades de distintas cámaras de comercio de las regiones observaron lo extenso que fue el Mensaje Presiden...|Christian Silva|/economia/mensaje-a-la-nacion-dina-boluarte-las-reacciones-de-las-camaras-de-comercio-regional-al-discurso-presidencial-fiestas-patrias-28-de-julio-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:28|Sucesos|La multitudinaria manifestación de venezolanos en Lima para exigir el fin del régimen de Maduro|Cerca de diez mil venezolanos se concentraron en la avenida 28 de Julio y el parque Cervantes para celebrar las elecciones, esto pese a que solo ...|Mathías Panizo Arana|/lima/sucesos/elecciones-venezuela-2024-hoy-se-puede-firmar-la-nueva-independencia-de-venezuela-asi-festejaron-elecciones-en-lima-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:27|Perú|¿Y se llaman Perú?: distritos y regiones con nombres patrióticos reciben Fiesta Patrias en medio de carencias|Brechas socioeconómicas e inseguridad ciudadana son algunos de los problemas en los que coinciden región La Libertad y los distritos de Mi Perú e...|José Cayetano Chávez|/peru/y-se-llaman-peru-distritos-y-regiones-con-nombres-patrioticos-reciben-fiesta-patrias-en-medio-de-carencias-la-libertad-mi-peru-callao-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:27|Lima|Policía Canina: La historia de los perros abandonados y donados que se convirtieron en Policías y se preparan para la Parada Militar|En el corazón de El Rímac, la Policía Canina se prepara para deslumbrar en la Parada Militar. Esta unidad, con más de 60 años de historia, acoge ...|Sebastián Ramírez Mendoza|/lima/policia-canina-la-historia-de-los-perros-abandonados-y-donados-que-se-convirtieron-en-policias-y-se-preparan-para-la-parada-militar-rimac-pnp-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:27|Actualidad|Mensaje a la Nación: ¿cuánto de nota le ponen los congresistas al discurso de Dina Boluarte?|Seis parlamentarios de las principales bancadas analizan los anuncios de la presidenta Dina Boluarte. La mayoría critican falta de profundidad en...|Martin Hidalgo Bustamante|/politica/actualidad/mensaje-a-la-nacion-de-dina-boluarte-cuanto-de-nota-le-ponen-los-congresistas-al-discurso-fiestas-patrias-lady-camones-digna-calle-cesar-revilla-congreso-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:27|Gobierno|Mensaje a la Nación : ¿cuánto de nota le ponen los gobernadores y alcaldes al discurso de Dina Boluarte?|Cinco gobernadores y cinco alcaldes analizan los anuncios de la presidenta Dina Boluarte. La mayoría pide mayores precisiones sobre seguridad ciu...|Martin Hidalgo Bustamante|/politica/gobierno/mensaje-a-la-nacion-de-dina-boluarte-cuanto-de-nota-le-ponen-los-gobernadores-y-alcaldes-al-discurso-zosimo-cardenas-jorge-perez-hernan-sifuentes-nancy-vizurraga-jhovinson-vasquez-discurso-28-de-julio-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:27|Cuanto|¿Cuánto deben pagarte si trabajas este 28 y 29 de julio?|Revisa lo que dice la norma sobre la compensación para quienes tuvieron que trabajar en estas fechas.|Redacción EC|/respuestas/cuanto/calcula-el-monto-que-deben-pagarte-si-trabajas-este-28-y-29-de-julio-fiestas-patrias-feriados-tdpe-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:23|Robótica|Dorry: un perro robot hecho para vigilar el hogar y para dar compañía como mascota|Cuenta con una cámara de video en la cabeza y sensores de movimiento en todo su cuerpo. Responde a comandos de voz|Redacción EC|/tecnologia/robotica/dorry-un-perro-robot-hecho-para-vigilar-el-hogar-y-para-dar-compania-como-mascota-china-chery-robots-noticia/|20|2024-07-30 00:16:03.069087
29/07/2024|20:19|Venezuela|El chavismo convoca “a todas las fuerzas del pueblo” a “grandes marchas” en Venezuela el martes|Jorge Rodríguez citó a los chavistas cuando miles de venezolanos protestaban en diversos estados del país en rechazo al resultado de las eleccion...|Agencia EFE|/mundo/venezuela/elecciones-venezuela-2024-el-chavismo-convoca-a-todas-las-fuerzas-del-pueblo-a-grandes-marchas-jorge-rodriguez-nicolas-maduro-edmundo-gonzalez-urrutia-maria-corina-machado-pud-cne-ultimas-noticia/|20|2024-07-30 00:16:03.069087
